ProductKey,Product Code,Product Name,Product Description,Comentario,sentimiento_tabularis,calificacion_nlp_bert
2505,505018,Contoso Touch Stylus Pen E150 Red,The sensitive slanted stylus tip gives you smooth navigation; rubber touch tip does not harm touch-screen,Es grandioso conocer a personas maravillosas como ustedes @user @user se quedan en el corazón de las que las conocen.,Muy Positivo,Muy Positivo (5 estrellas)
2506,505019,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,LCD screen protector,"@user ¡los médicos siempre te dicen cosas horribles, citizen!",Muy Positivo,Muy Negativo (1 estrella)
2507,505020,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,LCD screen protector,"Y Dalia, si ve esto cómase un moco ahno mentira pero es que es muy linda y... me entiende??",Muy Positivo,Negativo (2 estrellas)
2508,505021,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,LCD screen protector,@user y yo hemos perdido el bus por segunda vez la vida nos sonríe,Muy Negativo,Muy Positivo (5 estrellas)
2509,505022,Contoso Original K1m Li-Ion Standard Battery E170 Black,"Stay in touch longer by getting battery power with a Lithium Ion Battery, uses the latest Lithium Ion battery technology giving you the best performance possible compared to other battery technologies",@user Yo a veces hecho de menos mi pelo largo por eso mismo entre otras cosas,Neutral,Neutral (3 estrellas)
2510,505023,Contoso Original K1m Li-Ion Standard Battery E170 White,"Stay in touch longer by getting battery power with a Lithium Ion Battery, uses the latest Lithium Ion battery technology giving you the best performance possible compared to other battery technologies",@user ¿en serio? :0 aprendo gracias a un sitio que una amiga me recomendó y ahora estoy viendo unos videos,Muy Negativo,Muy Negativo (1 estrella)
2511,505024,Contoso Original K1m Li-Ion Standard Battery E170 Silver,"Stay in touch longer by getting battery power with a Lithium Ion Battery, uses the latest Lithium Ion battery technology giving you the best performance possible compared to other battery technologies",#Volverdevacaciones es menos duro cuando la oficina es como una vuelta a casa  @user,Negativo,Muy Negativo (1 estrella)
2512,505025,Contoso Bluetooth Active Headphones L15 Black,"Play time up to 6 hours, talk time up to 7 hours, and Standby time up to 150 hours",La figura de magearna se esta retrasando un poco  Es raro en ese vendedor  aunque normalmente le pido un pack grande,Neutral,Neutral (3 estrellas)
2513,505026,Contoso Bluetooth Active Headphones L15 Red,"Play time up to 6 hours, talk time up to 7 hours, and Standby time up to 150 hours",Feliz Cumpleaños @user ! Te deseo los mayores éxitos muchacho! . @user un par de chelas heladas parfavar!,Muy Positivo,Muy Positivo (5 estrellas)
2514,505027,Contoso Bluetooth Active Headphones L15 White,"Play time up to 6 hours, talk time up to 7 hours, and Standby time up to 150 hours",@user @user @user Sí! Yo creo que vamos a acabar muuuuuuuuy contentas,Muy Positivo,Muy Negativo (1 estrella)
2515,505028,Contoso In-Line Coupler E180 White,"Designed for new modular, different location without","@user Entonces eres persona y sufres este calor   Intenta dormir más fresquita o más horas, si puedes",Positivo,Muy Negativo (1 estrella)
2471,808062,Litware 80mm LED Dual PCI Slot Fan E1501 White,"7.2 X 4.8 x 1.7 inches, 8 ounces  ","@user y me responde, a no gracias estoy a dieta jjajajajaja",Neutral,Muy Negativo (1 estrella)
2472,808063,Litware 20'' Weather-Shield Performance Box Fan E1601 Orange,"20'' box fan with 3 whisper-quiet, energy-efficient speeds  ","No estaba muerte, andaba de parranda! Jejeje",Muy Negativo,Muy Negativo (1 estrella)
2473,808064,Litware 20'' Weather-Shield Performance Box Fan E1601 Yellow,"20'' box fan with 3 whisper-quiet, energy-efficient speeds  ","@user Lo del podio para darle el premio es más cómico que la diferencia de altura, que la tenemos todos",Neutral,Muy Positivo (5 estrellas)
2474,808065,Litware 20'' Weather-Shield Performance Box Fan E1601 White,"20'' box fan with 3 whisper-quiet, energy-efficient speeds  ",Peeeeeero que necesidad hay para que tanto problema. JAJAJA,Muy Negativo,Muy Negativo (1 estrella)
2475,808066,Litware 20'' Weather-Shield Performance Box Fan E1601 Black,"20'' box fan with 3 whisper-quiet, energy-efficient speeds  ","@user si si, prendieron fuego !! La única que me sabía la cantaron cuando estaba haciendo fila en el baño 1 gusto conocerte!!",Muy Positivo,Muy Negativo (1 estrella)
2476,808067,Litware 17'' Oscillating Pedestal Fan M125 Pink,17-inch oscillating pedestal fan with all-metal construction,@user Si no te explicas algo mejor...  @user @user @user,Neutral,Neutral (3 estrellas)
2477,808068,Litware 17'' Oscillating Pedestal Fan M125 Yellow,17-inch oscillating pedestal fan with all-metal construction,"@user mas o menos me pasa igual, salgo de Liberia a las 4:30 y llego tipo 10 a descansar",Positivo,Muy Negativo (1 estrella)
2478,808069,Litware 17'' Oscillating Pedestal Fan M125 Blue,17-inch oscillating pedestal fan with all-metal construction,Si todo va bien mañana habrá nuevo vídeo en mi canal  http,Neutral,Neutral (3 estrellas)
2479,808070,Litware 17'' Oscillating Pedestal Fan M125 White,17-inch oscillating pedestal fan with all-metal construction,"@user  solo una pregunta, ¿vuestro parlamento son monos sentados en ramas de árboles?",Muy Negativo,Muy Negativo (1 estrella)
2480,808071,Litware 18'' Oscillating Pedestal Fan M135 Pink,18-inch oscillating pedestal fan with all-metal construction,Es bueno aclarar las cosas,Positivo,Positivo (4 estrellas)
2481,808072,Litware 18'' Oscillating Pedestal Fan M135 Yellow,18-inch oscillating pedestal fan with all-metal construction,"@user Muchísimas gracias por compartir mi post, me alegra que te haya gustado",Positivo,Muy Positivo (5 estrellas)
2482,808073,Litware 18'' Oscillating Pedestal Fan M135 Blue,18-inch oscillating pedestal fan with all-metal construction,no sabía que ya habían dado Pétalos en el viento en la tele  ahora voy a tener que ver la tercera del tirón tf,Negativo,Muy Negativo (1 estrella)
2483,808074,Litware 18'' Oscillating Pedestal Fan M135 White,18-inch oscillating pedestal fan with all-metal construction,"@user Mandale un saludito a Jonathan Duarte que esta en el hospital pasandola mal con una operacion, y solo ver tu videos",Muy Negativo,Muy Negativo (1 estrella)
2484,808075,Litware 18'' Oscillating Pedestal Fan M145 Pink,19-inch oscillating pedestal fan with all-metal construction,¡Gracias a ti @user! Que tengas una buena tarde  #FelizLunes,Muy Positivo,Muy Positivo (5 estrellas)
2485,808076,Litware 18'' Oscillating Pedestal Fan M145 Yellow,19-inch oscillating pedestal fan with all-metal construction,¿lo más gracioso? que si no defiendes/apoyas/eres activista del feminismo pues ya eres un machista opresor,Muy Negativo,Muy Negativo (1 estrella)
2486,808077,Litware 18'' Oscillating Pedestal Fan M145 Blue,19-inch oscillating pedestal fan with all-metal construction,y no es así es así  ay perdona  y AAAAA NO ME HAS INSULTADO POR CORREGIRTE DAME UN ABRAZO PORFA,Muy Negativo,Muy Negativo (1 estrella)
2487,808078,Litware 18'' Oscillating Pedestal Fan M145 White,19-inch oscillating pedestal fan with all-metal construction,@user es muy bueno! jajaja han caido risas y está genialmente explicado,Muy Positivo,Muy Positivo (5 estrellas)
2488,505001,Contoso Rubberized Skin BlackBerry E100 Black,Rubberized exterior provides a sure grip on the device and helps protect it if dropped or bumped,"Ya se porque me va mal en el amor, todo fue por no darle pelota a mi compañera que estuvo enamorada de mi desde primer grado hasta octavo",Muy Negativo,Negativo (2 estrellas)
2489,505002,Contoso Rubberized Skin BlackBerry E100 Silver,Rubberized exterior provides a sure grip on the device and helps protect it if dropped or bumped,"a mí me dicen ven a mi casa a las 2 y lo multiplico por 4, nos vemos a las 8, papu",Muy Positivo,Muy Negativo (1 estrella)
2490,505003,Contoso Rubberized Skin BlackBerry E100 White,Rubberized exterior provides a sure grip on the device and helps protect it if dropped or bumped,Me hacen feliz estos momentos,Positivo,Muy Positivo (5 estrellas)
2491,505004,Cigarette Lighter Adapter for Contoso Phones E110 Black,Packs the power you need to charge your mobile phone while driving  Fits most in-vehicle power port sockets,"Momento #emprendedores en el Congreso de los Diputados ahora mismo. Siempre se cita a las startups, no a los innovadores sociales",Neutral,Muy Positivo (5 estrellas)
2492,505005,Cigarette Lighter Adapter for Contoso Phones E110 White,Packs the power you need to charge your mobile phone while driving  Fits most in-vehicle power port sockets,"@user. ""Precaución amigo conductor que la senda es peligrosa...."". Lo importante es llegar.",Neutral,Muy Negativo (1 estrella)
2493,505006,Cigarette Lighter Adapter for Contoso Phones E110 Red,Packs the power you need to charge your mobile phone while driving  Fits most in-vehicle power port sockets,@user gracias! Era necesario jaja,Positivo,Muy Negativo (1 estrella)
2494,505007,Reusable Phone Screen Protector E120,Expect better quality than any other screen protector. Shields and protects agaisnt unwanted scratches,"@user No me marca a cuantos sig ni me deja seguir a nadie, espero que sea algo temporal y se arregle pronto",Neutral,Muy Negativo (1 estrella)
2495,505008,Headphone Adapter for Contoso Phone E130 Black,Allows the adapter to be used with stereo headphones that also have integrated microphone functionality,Tengo ganas de decir una frase políticamente incorrecta: Hoy es... viernes niiiguiii!!!! #blackfriday,Muy Negativo,Muy Negativo (1 estrella)
2496,505009,Headphone Adapter for Contoso Phone E130 Silver,Allows the adapter to be used with stereo headphones that also have integrated microphone functionality,¡Buenos días! Vuelta al trabajo con una de mis asignaturas preferidas. ¿Empezamos?  #Oposalud… http,Muy Negativo,Muy Positivo (5 estrellas)
2497,505010,Headphone Adapter for Contoso Phone E130 White,Allows the adapter to be used with stereo headphones that also have integrated microphone functionality,Qué jodido es ser del @user hoy,Positivo,Muy Negativo (1 estrella)
2498,505011,Contoso Phone Tough Skin Case E140 Black,"Bottom flaps up for docking, rugged rubber case",@user @user @user @user Yo creo que el consumo cerebral es inversamente proporcional a su uso,Neutral,Neutral (3 estrellas)
2499,505012,Contoso Phone Tough Skin Case E140 White,"Bottom flaps up for docking, rugged rubber case","@user Pero es una alegría ver toda la gente que ha salido en defensa de los clásicos y la cultura, estoy gratamente sorprendida",Muy Positivo,Muy Positivo (5 estrellas)
2500,505013,Contoso Phone Tough Skin Case E140 Silver,"Bottom flaps up for docking, rugged rubber case",🤖 m caes mu bn y soy borde xq lo unico q m dices son cosas d q soy mu baja,Muy Negativo,Muy Negativo (1 estrella)
2501,505014,Contoso Phone Tough Skin Case E140 Pink,"Bottom flaps up for docking, rugged rubber case",@user dio que dice po que me hable si yo soy un libro abierto me puede habla pa conocerme quien quiera,Positivo,Muy Negativo (1 estrella)
2502,505015,Contoso Touch Stylus Pen E150 Black,The sensitive slanted stylus tip gives you smooth navigation; rubber touch tip does not harm touch-screen,@user es una sesion de clasicos! para eso tienes esta sesion   http  y yo soy be lo que quiero  un abrazo!,Muy Positivo,Muy Positivo (5 estrellas)
2503,505016,Contoso Touch Stylus Pen E150 Silver,The sensitive slanted stylus tip gives you smooth navigation; rubber touch tip does not harm touch-screen,"Es fácil imaginar que, si se ha reducido dinero en arreglar carreteras y prevenir accidentes, con los trenes esté pasando lo mismo.",Neutral,Neutral (3 estrellas)
2504,505017,Contoso Touch Stylus Pen E150 White,The sensitive slanted stylus tip gives you smooth navigation; rubber touch tip does not harm touch-screen,"@user no lo aprendes ni en el cole, ni en la universidad ni haciendo 100 posgrados. O naces o no. Es congénito",Neutral,Muy Negativo (1 estrella)
2505,505018,Contoso Touch Stylus Pen E150 Red,The sensitive slanted stylus tip gives you smooth navigation; rubber touch tip does not harm touch-screen,Encantado @user  estás siempre bienvenido. Espero visitaros en Málaga antes,Muy Positivo,Muy Positivo (5 estrellas)
2506,505019,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Pink,LCD screen protector,"Ah vale, me suelta la puta subnormal, te estoy llamando.  Le digo que no me sale y dice ""ah, es que tengo el wifi apagado""",Muy Negativo,Muy Negativo (1 estrella)
2507,505020,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 White,LCD screen protector,"@user @user @user @user @user @user @user hola miguel no,ahora estoy en ella",Negativo,Muy Negativo (1 estrella)
2508,505021,Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver,LCD screen protector,Lo del CuriousCat parece interesante. Creo que me voy a hacer uno a ver que tal,Positivo,Neutral (3 estrellas)
2509,505022,Contoso Original K1m Li-Ion Standard Battery E170 Black,"Stay in touch longer by getting battery power with a Lithium Ion Battery, uses the latest Lithium Ion battery technology giving you the best performance possible compared to other battery technologies",están todos muy sad hoy no,Muy Negativo,Muy Negativo (1 estrella)
2510,505023,Contoso Original K1m Li-Ion Standard Battery E170 White,"Stay in touch longer by getting battery power with a Lithium Ion Battery, uses the latest Lithium Ion battery technology giving you the best performance possible compared to other battery technologies","@user @user Yo no puedo ingerir bebidas alcoholicas, ni marihuana, ni tabaco. Pero yo los acompaño.",Neutral,Positivo (4 estrellas)
2511,505024,Contoso Original K1m Li-Ion Standard Battery E170 Silver,"Stay in touch longer by getting battery power with a Lithium Ion Battery, uses the latest Lithium Ion battery technology giving you the best performance possible compared to other battery technologies","Antes de dormir quiero decir que fue una Navidad muy pero muy linda, estoy feliz. Buenas noches",Muy Positivo,Muy Positivo (5 estrellas)
